Time,Antriebsmoment VA,Antriebsmoment HA,Lenkwinkel,Bremsmoment VA,Bremsmoment HA
0.0828639095233352,155.574646906037,0,0,0,0
0.0866237524643918,155.574646906037,0,0,0,0
0.0903835954054483,155.574646906037,0,0,0,0
0.0941434383465049,155.574646906037,0,0,0,0
0.0979032812875615,155.574646906037,0,0,0,0
0.101663124228618,155.574646906037,0,0,0,0
0.105051939330191,155.574646906037,0,0,0,0
0.108440754431764,155.574646906037,0,0,0,0
0.111829569533337,155.574646906037,0,0,0,0
0.11521838463491,155.574646906037,0,0,0,0
0.119584481583258,155.574646906037,0,0,0,0
0.123950578531606,155.574646906037,0,0,0,0
0.128316675479953,155.574646906037,0,0,0,0
0.132682772428301,155.574646906037,0,0,0,0
0.136336781752902,155.574646906037,0,0,0,0
0.139990791077504,155.574646906037,0,0,0,0
0.143644800402105,155.574646906037,0,0,0,0
0.147298809726706,155.574646906037,0,0,0,0
0.150952819051307,155.574646906037,0,0,0,0
0.154606828375908,155.574646906037,0,0,0,0
0.158260837700509,155.574646906037,0,0,0,0
0.161914847025111,155.574646906037,0,0,0,0
0.165327507234695,155.574646906037,0,0,0,0
0.168740167444279,155.574646906037,0,0,0,0
0.172152827653863,155.574646906037,0,0,0,0
0.175565487863447,155.574646906037,0,0,0,0
0.180797292195066,155.574646906037,0,0,0,0
0.186029096526685,155.574646906037,0,0,0,0
0.191260900858303,155.574646906037,0,0,0,0
0.196492705189922,155.574646906037,0,0,0,0
0.200038729582611,155.574646906037,0,0,0,0
0.2035847539753,155.574646906037,0,0,0,0
0.20713077836799,155.574646906037,0,0,0,0
0.210676802760679,155.574646906037,0,0,0,0
0.214222827153368,155.574646906037,0,0,0,0
0.217768851546057,155.574646906037,0,0,0,0
0.221314875938747,155.574646906037,0,0,0,0
0.224860900331436,155.574646906037,0,0,0,0
0.228521920209914,155.574646906037,0,0,0,0
0.232182940088391,155.574646906037,0,0,0,0
0.235843959966869,155.574646906037,0,0,0,0
0.239504979845347,155.574646906037,0,0,0,0
0.243615314029988,155.574646906037,0,0,0,0
0.247725648214628,155.574646906037,0,0,0,0
0.251835982399269,155.574646906037,0,0,0,0
0.25594631658391,155.574646906037,0,0,0,0
0.26005665076855,155.574646906037,0,0,0,0
0.264166984953191,155.574646906037,0,0,0,0
0.268277319137832,155.574646906037,0,0,0,0
0.272387653322473,155.574646906037,0,0,0,0
0.276007580145071,155.574646906037,0,0,0,0
0.27962750696767,155.574646906037,0,0,0,0
0.283247433790269,155.574646906037,0,0,0,0
0.286867360612868,155.574646906037,0,0,0,0
0.290653492930383,155.574646906037,0,0,0,0
0.294439625247899,155.574646906037,0,0,0,0
0.298225757565414,155.574646906037,0,0,0,0
0.30201188988293,155.574646906037,0,0,0,0
0.306900557194027,155.574646906037,0,0,0,0
0.311789224505124,155.574646906037,0,0,0,0
0.316677891816221,155.574646906037,0,0,0,0
0.321566559127318,155.574646906037,0,0,0,0
0.325479296314188,155.574646906037,0,0,0,0
0.329392033501058,155.574646906037,0,0,0,0
0.333304770687927,155.574646906037,0,0,0,0
0.337217507874797,155.574646906037,0,0,0,0
0.340735430167823,155.574646906037,0,0,0,0
0.344253352460849,155.574646906037,0,0,0,0
0.347771274753875,155.574646906037,0,0,0,0
0.351289197046901,155.574646906037,0,0,0,0
0.355810673661748,155.574646906037,0,0,0,0
0.360332150276595,155.574646906037,0,0,0,0
0.364853626891443,155.574646906037,0,0,0,0
0.36937510350629,155.574646906037,0,0,0,0
0.373634444516677,155.574646906037,0,0,0,0
0.377893785527065,155.574646906037,0,0,0,0
0.382153126537452,155.574646906037,0,0,0,0
0.38641246754784,155.574646906037,0,0,0,0
0.390187715991689,155.574646906037,0,0,0,0
0.393962964435538,155.574646906037,0,0,0,0
0.397738212879388,155.574646906037,0,0,0,0
0.401513461323237,155.574646906037,0,0,0,0
0.405037593670185,155.574646906037,0,0,0,0
0.408561726017134,155.574646906037,0,0,0,0
0.412085858364082,155.574646906037,0,0,0,0
0.41560999071103,155.574646906037,0,0,0,0
0.419730692235601,155.574646906037,0,0,0,0
0.423851393760173,155.574646906037,0,0,0,0
0.427972095284744,155.574646906037,0,0,0,0
0.432092796809316,155.574646906037,0,0,0,0
0.436213498333887,155.574646906037,0,0,0,0
0.440334199858459,155.574646906037,0,0,0,0
0.44445490138303,155.574646906037,0,0,0,0
0.448575602907602,155.574646906037,0,0,0,0
0.452238692463081,155.574646906037,0,0,0,0
0.45590178201856,155.574646906037,0,0,0,0
0.459564871574039,155.574646906037,0,0,0,0
0.463227961129518,155.574646906037,0,0,0,0
0.466585212802633,155.574646906037,0,0,0,0
0.469942464475747,155.574646906037,0,0,0,0
0.473299716148861,155.574646906037,0,0,0,0
0.476656967821975,155.574646906037,0,0,0,0
0.480774709172354,155.574646906037,0,0,0,0
0.484892450522734,155.574646906037,0,0,0,0
0.489010191873113,155.574646906037,0,0,0,0
0.493127933223492,155.574646906037,0,0,0,0
0.497245674573871,155.574646906037,0,0,0,0
0.50136341592425,155.574646906037,0,0,0,0
0.50548115727463,155.574646906037,0,0,0,0
0.509598898625009,155.574646906037,0,0,0,0
0.51346060113132,155.574646906037,0,0,0,0
0.517322303637632,155.574646906037,0,0,0,0
0.521184006143943,155.574646906037,0,0,0,0
0.525045708650254,155.574646906037,0,0,0,0
0.528954392653571,155.574646906037,0,0,0,0
0.532863076656887,155.574646906037,0,0,0,0
0.536771760660204,155.574646906037,0,0,0,0
0.54068044466352,155.574646906037,0,0,0,0
0.543970300822588,155.574646906037,0,0,0,0
0.547260156981655,155.574646906037,0,0,0,0
0.550550013140723,155.574646906037,0,0,0,0
0.55383986929979,155.574646906037,0,0,0,0
0.557129725458858,155.574646906037,0,0,0,0
0.560419581617925,155.574646906037,0,0,0,0
0.563709437776993,155.574646906037,0,0,0,0
0.56699929393606,155.574646906037,0,0,0,0
0.570316514760697,155.574646906037,0,0,0,0
0.573633735585334,155.574646906037,0,0,0,0
0.576950956409971,155.574646906037,0,0,0,0
0.580268177234608,155.574646906037,0,0,0,0
0.58408604010104,155.574646906037,0,0,0,0
0.587903902967472,155.574646906037,0,0,0,0
0.591721765833904,155.574646906037,0,0,0,0
0.595539628700336,155.574646906037,0,0,0,0
0.60159384961429,155.574646906037,0,0,0,0
0.607648070528243,155.574646906037,0,0,0,0
0.613702291442197,155.574646906037,0,0,0,0
0.619756512356151,155.574646906037,0,0,0,0
0.624682118543166,155.574646906037,0,0,0,0
0.629607724730181,155.574646906037,0,0,0,0
0.634533330917197,155.574646906037,0,0,0,0
0.639458937104212,155.574646906037,0,0,0,0
0.644194452851933,155.574646906037,0,0,0,0
0.648929968599655,155.574646906037,0,0,0,0
0.653665484347376,155.574646906037,0,0,0,0
0.658401000095098,155.574646906037,0,0,0,0
0.664773214240424,155.574646906037,0,0,0,0
0.67114542838575,155.574646906037,0,0,0,0
0.677517642531076,155.574646906037,0,0,0,0
0.683889856676402,155.574646906037,0,0,0,0
0.68947673697831,155.574646906037,0,0,0,0
0.695063617280217,155.574646906037,0,0,0,0
0.700650497582125,155.574646906037,0,0,0,0
0.706237377884032,155.574646906037,0,0,0,0
0.712077296488597,155.574646906037,0,0,0,0
0.717917215093161,155.574646906037,0,0,0,0
0.723757133697726,155.574646906037,0,0,0,0
0.72959705230229,155.574646906037,0,0,0,0
0.736596112613848,155.574646906037,0,0,0,0
0.743595172925405,155.574646906037,0,0,0,0
0.750594233236962,155.574646906037,0,0,0,0
0.75759329354852,155.574646906037,0,0,0,0
0.764592353860077,155.574646906037,0,0,0,0
0.771591414171634,155.574646906037,0,0,0,0
0.778590474483191,155.574646906037,0,0,0,0
0.785589534794749,155.574646906037,0,0,0,0
0.794944066391812,155.574646906037,0,0,0,0
0.804298597988876,155.574646906037,0,0,0,0
0.813653129585939,155.574646906037,0,0,0,0
0.823007661183003,155.574646906037,0,0,0,0
0.832594052394725,155.574646906037,0,0,0,0
0.842180443606446,155.574646906037,0,0,0,0
0.851766834818168,155.574646906037,0,0,0,0
0.861353226029889,155.574646906037,0,0,0,0
0.878037651614829,155.574646906037,0,0,0,0
0.894722077199769,155.574646906037,0,0,0,0
0.911406502784708,155.574646906037,0,0,0,0
0.928090928369648,155.574646906037,0,0,0,0
0.93779850889007,155.574646906037,0,0,0,0
0.947506089410493,155.574646906037,0,0,0,0
0.957213669930915,155.574646906037,0,0,0,0
0.966921250451337,155.574646906037,0,0,0,0
0.97662883097176,155.574646906037,0,0,0,0
0.986336411492182,155.574646906037,0,0,0,0
0.996043992012605,155.574646906037,0,0,0,0
1.00575157253303,155.574646906037,0,0,0,0
1.01866840094146,155.574646906037,0,0,0,0
1.03158522934989,155.574646906037,0,0,0,0
1.04450205775831,155.574646906037,0,0,0,0
1.05741888616674,155.574646906037,0,0,0,0
1.07158964919308,155.574646906037,0,0,0,0
1.08576041221942,155.574646906037,0,0,0,0
1.09993117524576,155.574646906037,0,0,0,0
1.1141019382721,155.574646906037,0,0,0,0
1.12762233624163,155.574646906037,0,0,0,0
1.14114273421117,155.574646906037,0,0,0,0
1.1546631321807,155.574646906037,0,0,0,0
1.16818353015024,155.574646906037,0,0,0,0
1.18170392811978,155.574646906037,0,0,0,0
1.19522432608931,155.574646906037,0,0,0,0
1.20874472405885,155.574646906037,0,0,0,0
1.22226512202838,155.574646906037,0,0,0,0
1.23466022361661,155.574646906037,0,0,0,0
1.24705532520483,155.574646906037,0,0,0,0
1.25945042679306,155.574646906037,0,0,0,0
1.27184552838128,155.574646906037,0,0,0,0
1.28531523137345,155.574646906037,0,0,0,0
1.29878493436561,155.574646906037,0,0,0,0
1.31225463735778,155.574646906037,0,0,0,0
1.32572434034995,155.574646906037,0,0,0,0
1.34165432363702,155.574646906037,0,0,0,0
1.35758430692409,155.574646906037,0,0,0,0
1.37351429021116,155.574646906037,0,0,0,0
1.38944427349823,155.574646906037,0,0,0,0
1.40202242616269,155.574646906037,0,0,0,0
1.41460057882715,155.574646906037,0,0,0,0
1.4271787314916,155.574646906037,0,0,0,0
1.43975688415606,155.574646906037,0,0,0,0
1.45233503682052,155.574646906037,0,0,0,0
1.46491318948498,155.574646906037,0,0,0,0
1.47749134214943,155.574646906037,0,0,0,0
1.49006949481389,155.574646906037,0,0,0,0
1.50411964547782,155.574646906037,0,0,0,0
1.51816979614175,155.574646906037,0,0,0,0
1.53221994680567,155.574646906037,0,0,0,0
1.5462700974696,155.574646906037,0,0,0,0
1.56203576380078,155.574646906037,0,0,0,0
1.57780143013195,155.574646906037,0,0,0,0
1.59356709646313,155.574646906037,0,0,0,0
1.60933276279431,155.574646906037,0,0,0,0
1.62257856910491,155.574646906037,0,0,0,0
1.63582437541552,155.574646906037,0,0,0,0
1.64907018172612,155.574646906037,0,0,0,0
1.66231598803673,155.574646906037,0,0,0,0
1.67556179434733,155.574646906037,0,0,0,0
1.68880760065794,155.574646906037,0,0,0,0
1.70205340696854,155.574646906037,0,0,0,0
1.71529921327915,155.574646906037,0,0,0,0
1.72898543280991,155.574646906037,0,0,0,0
1.74267165234067,155.574646906037,0,0,0,0
1.75635787187143,155.574646906037,0,0,0,0
1.77004409140218,155.574646906037,0,0,0,0
1.785389833592,155.574646906037,0,0,0,0
1.80073557578183,155.574646906037,0,0,0,0
1.81608131797165,155.574646906037,0,0,0,0
1.83142706016147,155.574646906037,0,0,0,0
1.8442113882989,155.574646906037,0,0,0,0
1.85699571643633,155.574646906037,0,0,0,0
1.86978004457377,155.574646906037,0,0,0,0
1.8825643727112,155.574646906037,0,0,0,0
1.89534870084863,155.574646906037,0,0,0,0
1.90813302898606,155.574646906037,0,0,0,0
1.9209173571235,155.574646906037,0,0,0,0
1.93370168526093,155.574646906037,0,0,0,0
1.94786972921418,155.574646906037,0,0,0,0
1.96203777316742,155.574646906037,0,0,0,0
1.97620581712067,155.574646906037,0,0,0,0
1.99037386107391,155.574646906037,0,0,0,0
2.00609985857469,155.574646906037,0,0,0,0
2.02182585607547,155.574646906037,0,0,0,0
2.03755185357624,155.574646906037,0,0,0,0
2.05327785107702,155.574646906037,0,0,0,0
2.06628964698718,155.574646906037,0,0,0,0
2.07930144289735,155.574646906037,0,0,0,0
2.09231323880751,155.574646906037,0,0,0,0
2.10532503471768,155.574646906037,0,0,0,0
2.11833683062784,155.574646906037,0,0,0,0
2.13134862653801,155.574646906037,0,0,0,0
2.14436042244817,155.574646906037,0,0,0,0
2.15737221835834,155.574646906037,0,0,0,0
2.17121678568182,155.574646906037,0,0,0,0
2.1850613530053,155.574646906037,0,0,0,0
2.19890592032878,155.574646906037,0,0,0,0
2.21275048765227,155.574646906037,0,0,0,0
2.22817189273197,155.574646906037,0,0,0,0
2.24359329781167,155.574646906037,0,0,0,0
2.25901470289137,155.574646906037,0,0,0,0
2.27443610797107,155.574646906037,0,0,0,0
2.28760715597764,155.574646906037,0,0,0,0
2.30077820398422,155.574646906037,0,0,0,0
2.31394925199079,155.574646906037,0,0,0,0
2.32712029999737,155.574646906037,0,0,0,0
2.34029134800394,155.574646906037,0,0,0,0
2.35346239601052,155.574646906037,0,0,0,0
2.3666334440171,155.574646906037,0,0,0,0
2.37980449202367,155.574646906037,0,0,0,0
2.39363632398957,155.574646906037,0,0,0,0
2.40746815595546,155.574646906037,0,0,0,0
2.42129998792136,155.574646906037,0,0,0,0
2.43513181988725,155.574646906037,0,0,0,0
2.45063283891811,155.574646906037,0,0,0,0
2.46613385794897,155.574646906037,0,0,0,0
2.48163487697983,155.574646906037,0,0,0,0
2.49713589601069,155.574646906037,0,0,0,0
2.5096358356465,155.574646906037,0,0,0,0
2.52213577528231,155.574646906037,0,0,0,0
2.53463571491812,155.574646906037,0,0,0,0
2.54713565455392,155.574646906037,0,0,0,0
2.55963559418973,155.574646906037,0,0,0,0
2.57213553382554,155.574646906037,0,0,0,0
2.58463547346135,155.574646906037,0,0,0,0
2.59713541309716,155.574646906037,0,0,0,0
2.61150068012256,155.574646906037,0,0,0,0
2.62586594714797,155.574646906037,0,0,0,0
2.64023121417337,155.574646906037,0,0,0,0
2.65459648119878,155.574646906037,0,0,0,0
2.67048724880347,155.574646906037,0,0,0,0
2.68637801640817,155.574646906037,0,0,0,0
2.70226878401286,155.574646906037,0,0,0,0
2.71815955161756,155.574646906037,0,0,0,0
2.73168006445384,155.574646906037,0,0,0,0
2.74520057729013,155.574646906037,0,0,0,0
2.75872109012642,155.574646906037,0,0,0,0
2.7722416029627,155.574646906037,0,0,0,0
2.78576211579899,155.574646906037,0,0,0,0
2.79928262863528,155.574646906037,0,0,0,0
2.81280314147156,155.574646906037,0,0,0,0
2.82632365430785,155.574646906037,0,0,0,0
2.83957130346139,155.574646906037,0,0,0,0
2.85281895261492,155.574646906037,0,0,0,0
2.86606660176846,155.574646906037,0,0,0,0
2.87931425092199,155.574646906037,0,0,0,0
2.89419412732969,155.574646906037,0,0,0,0
2.90907400373739,155.574646906037,0,0,0,0
2.92395388014508,155.574646906037,0,0,0,0
2.93883375655278,155.574646906037,0,0,0,0
2.9523619816702,155.574646906037,0,0,0,0
2.96589020678762,155.574646906037,0,0,0,0
2.97941843190504,155.574646906037,0,0,0,0
2.99294665702246,155.574646906037,0,0,0,0
3.00647488213988,155.574646906037,0,0,0,0
3.0200031072573,155.574646906037,0,0,0,0
3.03353133237472,155.574646906037,0,0,0,0
3.04705955749214,155.574646906037,0,0,0,0
3.06063398694331,155.574646906037,0,0,0,0
3.07420841639448,155.574646906037,0,0,0,0
3.08778284584566,155.574646906037,0,0,0,0
3.10135727529683,155.574646906037,0,0,0,0
3.11678628443439,155.574646906037,0,0,0,0
3.13221529357195,155.574646906037,0,0,0,0
3.14764430270951,155.574646906037,0,0,0,0
3.16307331184707,155.574646906037,0,0,0,0
3.17512741936627,155.574646906037,0,0,0,0
3.18718152688547,155.574646906037,0,0,0,0
3.19923563440466,155.574646906037,0,0,0,0
3.21128974192386,155.574646906037,0,0,0,0
3.22334384944305,155.574646906037,0,0,0,0
3.23539795696225,155.574646906037,0,0,0,0
3.24745206448145,155.574646906037,0,0,0,0
3.25950617200064,155.574646906037,0,0,0,0
3.27406909880281,155.574646906037,0,0,0,0
3.28863202560497,155.574646906037,0,0,0,0
3.30319495240714,155.574646906037,0,0,0,0
3.31775787920931,155.574646906037,0,0,0,0
3.33399310975201,155.574646906037,0,0,0,0
3.35022834029471,155.574646906037,0,0,0,0
3.36646357083741,155.574646906037,0,0,0,0
3.38269880138011,155.574646906037,0,0,0,0
3.39932102957111,155.574646906037,0,0,0,0
3.41594325776212,155.574646906037,0,0,0,0
3.43256548595312,155.574646906037,0,0,0,0
3.44918771414412,155.574646906037,0,0,0,0
3.45938351007916,155.574646906037,0,0,0,0
3.4695793060142,155.574646906037,0,0,0,0
3.47977510194924,155.574646906037,0,0,0,0
3.48997089788428,155.574646906037,0,0,0,0
3.50016669381932,155.574646906037,0,0,0,0
3.51036248975436,155.574646906037,0,0,0,0
3.5205582856894,155.574646906037,0,0,0,0
3.53075408162444,155.574646906037,0,0,0,0
3.54332772528074,155.574646906037,0,0,0,0
3.55590136893704,155.574646906037,0,0,0,0
3.56847501259333,155.574646906037,0,0,0,0
3.58104865624963,155.574646906037,0,0,0,0
3.59767000486301,155.574646906037,0,0,0,0
3.6142913534764,155.574646906037,0,0,0,0
3.63091270208978,155.574646906037,0,0,0,0
3.64753405070317,155.574646906037,0,0,0,0
3.65991732608843,155.574646906037,0,0,0,0
3.6723006014737,155.574646906037,0,0,0,0
3.68468387685897,155.574646906037,0,0,0,0
3.69706715224424,155.574646906037,0,0,0,0
3.70945042762951,155.574646906037,0,0,0,0
3.72183370301478,155.574646906037,0,0,0,0
3.73421697840005,155.574646906037,0,0,0,0
3.74660025378532,155.574646906037,0,0,0,0
3.76246836546924,155.574646906037,0,0,0,0
3.77833647715317,155.574646906037,0,0,0,0
3.7942045888371,155.574646906037,0,0,0,0
3.81007270052102,155.574646906037,0,0,0,0
3.82827433086425,155.574646906037,0,0,0,0
3.84647596120749,155.574646906037,0,0,0,0
3.86467759155072,155.574646906037,0,0,0,0
3.88287922189395,155.574646906037,0,0,0,0
3.89257882413919,155.574646906037,0,0,0,0
3.90227842638442,155.574646906037,0,0,0,0
3.91197802862966,155.574646906037,0,0,0,0
3.92167763087489,155.574646906037,0,0,0,0
3.93137723312013,155.574646906037,0,0,0,0
3.94107683536537,155.574646906037,0,0,0,0
3.9507764376106,155.574646906037,0,0,0,0
3.96047603985584,155.574646906037,0,0,0,0
3.97227813434482,155.574646906037,0,0,0,0
3.9840802288338,155.574646906037,0,0,0,0
3.99588232332279,155.574646906037,0,0,0,0
4.00768441781177,155.574646906037,0,0,0,0
4.02410321037463,155.574646906037,0,0,0,0
4.04052200293748,155.574646906037,0,0,0,0
4.05694079550034,155.574646906037,0,0,0,0
4.0733595880632,155.574646906037,0,0,0,0
4.08511907513082,155.574646906037,0,0,0,0
4.09687856219844,155.574646906037,0,0,0,0
4.10863804926605,155.574646906037,0,0,0,0
4.12039753633367,155.574646906037,0,0,0,0
4.13215702340129,155.574646906037,0,0,0,0
4.14391651046891,155.574646906037,0,0,0,0
4.15567599753653,155.574646906037,0,0,0,0
4.16743548460415,155.574646906037,0,0,0,0
4.18215945241611,155.574646906037,0,0,0,0
4.19688342022807,155.574646906037,0,0,0,0
4.21160738804002,155.574646906037,0,0,0,0
4.22633135585198,155.574646906037,0,0,0,0
4.24287185692363,155.574646906037,0,0,0,0
4.25941235799527,155.574646906037,0,0,0,0
4.27595285906692,155.574646906037,0,0,0,0
4.29249336013857,155.574646906037,0,0,0,0
4.30926223787044,155.574646906037,0,0,0,0
4.32603111560231,155.574646906037,0,0,0,0
4.34279999333418,155.574646906037,0,0,0,0
4.35956887106605,155.574646906037,0,0,0,0
4.36957898572157,155.574646906037,0,0,0,0
4.37958910037708,155.574646906037,0,0,0,0
4.38959921503259,155.574646906037,0,0,0,0
4.39960932968811,155.574646906037,0,0,0,0
4.40961944434362,155.574646906037,0,0,0,0
4.41962955899913,155.574646906037,0,0,0,0
4.42963967365465,155.574646906037,0,0,0,0
4.43964978831016,155.574646906037,0,0,0,0
4.45188434385759,155.574646906037,0,0,0,0
4.46411889940501,155.574646906037,0,0,0,0
4.47635345495243,155.574646906037,0,0,0,0
4.48858801049986,155.574646906037,0,0,0,0
4.5051709611633,155.574646906037,0,0,0,0
4.52175391182674,155.574646906037,0,0,0,0
4.53833686249018,155.574646906037,0,0,0,0
4.55491981315362,155.574646906037,0,0,0,0
4.56695050480007,155.574646906037,0,0,0,0
4.57898119644653,155.574646906037,0,0,0,0
4.59101188809299,155.574646906037,0,0,0,0
4.60304257973945,155.574646906037,0,0,0,0
4.6150732713859,155.574646906037,0,0,0,0
4.62710396303236,155.574646906037,0,0,0,0
4.63913465467882,155.574646906037,0,0,0,0
4.65116534632527,155.574646906037,0,0,0,0
4.66622222904382,155.574646906037,0,0,0,0
4.68127911176237,155.574646906037,0,0,0,0
4.69633599448092,155.574646906037,0,0,0,0
4.71139287719946,155.574646906037,0,0,0,0
4.72819240521823,155.574646906037,0,0,0,0
4.74499193323699,155.574646906037,0,0,0,0
4.76179146125575,155.574646906037,0,0,0,0
4.77859098927451,155.574646906037,0,0,0,0
4.78974835403351,155.574646906037,0,0,0,0
4.80090571879252,155.574646906037,0,0,0,0
4.81206308355152,155.574646906037,0,0,0,0
4.82322044831052,155.574646906037,0,0,0,0
4.83437781306952,155.574646906037,0,0,0,0
4.84553517782853,155.574646906037,0,0,0,0
4.85669254258753,155.574646906037,0,0,0,0
4.86784990734653,155.574646906037,0,0,0,0
4.88231368955809,155.574646906037,0,0,0,0
4.89677747176966,155.574646906037,0,0,0,0
4.91124125398122,155.574646906037,0,0,0,0
4.92570503619279,155.574646906037,0,0,0,0
4.9431257666254,155.574646906037,0,0,0,0
4.96054649705801,155.574646906037,0,0,0,0
4.97796722749062,155.574646906037,0,0,0,0
4.99538795792323,155.574646906037,0,0,0,0
4.99612636698995,155.574646906037,0,0,0,0
4.99686477605666,155.574646906037,0,0,0,0
4.99760318512338,155.574646906037,0,0,0,0
4.99834159419009,155.574646906037,0,0,0,0
4.99863679525839,155.574646906037,0,0,0,0
4.9989319963267,155.574646906037,0,0,0,0
4.999227197395,155.574646906037,0,0,0,0
4.9995223984633,155.574646906037,0,0,0,0
4.9998175995316,155.574646906037,0,0,0,0
5.00011280059991,0,0,2.81248838083595e-06,0,0
5.00040800166821,0,0,1.01728178055346e-05,0,0
5.00070320273651,0,0,1.75331472302111e-05,0,0
5.00102713768875,0,0,2.56099064857501e-05,0,0
5.00135107264099,0,0,3.3686665741289e-05,0,0
5.00167500759323,0,0,4.17634249968279e-05,0,0
5.00199894254547,0,0,4.98401842523668e-05,0,0
5.00249801998626,0,0,6.22838193439725e-05,0,0
5.00299709742704,0,0,7.47274544355781e-05,0,0
5.00349617486783,0,0,8.71710895271837e-05,0,0
5.00399525230861,0,0,9.96147246187894e-05,0,0
5.00452948720259,0,0,0.000112934950160139,0,0
5.00506372209657,0,0,0.000126255175701511,0,0
5.00559795699054,0,0,0.000139575401242883,0,0
5.00613219188452,0,0,0.000152895626784233,0,0
5.00679529047394,0,0,0.000169428846285236,0,0
5.00745838906336,0,0,0.000185962065786216,0,0
5.00812148765278,0,0,0.000202495285287197,0,0
5.0087845862422,0,0,0.0002190285047882,0,0
5.00915798101713,0,0,0.000228338459405859,0,0
5.00953137579207,0,0,0.00023764841402354,0,0
5.009904770567,0,0,0.0002469583686412,0,0
5.01027816534194,0,0,0.000256268323258859,0,0
5.01065156011687,0,0,0.000265578277876518,0,0
5.01102495489181,0,0,0.000274888232494177,0,0
5.01139834966675,0,0,0.000284198187111858,0,0
5.01177174444168,0,0,0.000293508141729518,0,0
5.01211486677015,0,0,0.000302063305113743,0,0
5.01245798909863,0,0,0.000310618468497968,0,0
5.0128011114271,0,0,0.000319173631882193,0,0
5.01314423375557,0,0,0.000327728795266418,0,0
5.01361033541943,0,0,0.000339350236242739,0,0
5.0140764370833,0,0,0.000350971677219082,0,0
5.01454253874716,0,0,0.000362593118195403,0,0
5.01500864041102,0,0,0.000374214559171725,0,0
5.01612107614318,0,0,0.000401951225233226,0,0
5.01723351187534,0,0,0.000429687891294728,0,0
5.01834594760751,0,0,0.000457424557356208,0,0
5.01945838333967,0,0,0.00048516122341771,0,0
5.02036279731966,0,0,0.000507711225920614,0,0
5.02126721129966,0,0,0.000530261228423517,0,0
5.02217162527966,0,0,0.000552811230926421,0,0
5.02307603925966,0,0,0.000575361233429325,0,0
5.02428594362487,0,0,0.0006055281117254,0,0
5.02549584799009,0,0,0.000635694990021498,0,0
5.0267057523553,0,0,0.000665861868317573,0,0
5.02791565672052,0,0,0.000696028746613649,0,0
5.02957294567227,0,0,0.000737350387849363,0,0
5.03123023462402,0,0,0.000778672029085076,0,0
5.03288752357578,0,0,0.000819993670320768,0,0
5.03454481252753,0,0,0.000861315311556482,0,0
5.03675679190623,0,0,0.000916467201763088,0,0
5.03896877128494,0,0,0.000971619091969717,0,0
5.04118075066364,0,0,0.00102677098217632,0,0
5.04339273004235,0,0,0.00108192287238293,0,0
5.0458866909883,0,0,0.00114410548655868,0,0
5.04838065193425,0,0,0.00120628810073442,0,0
5.05087461288021,0,0,0.00126847071491017,0,0
5.05336857382616,0,0,0.00133065332908591,0,0
5.05494472556394,0,0,0.00136995195385054,0,0
5.05652087730171,0,0,0.00140925057861517,0,0
